189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 145 ms, execution time: 12 ms, waiting time: 86 ms, processed by Server 4)
24 getNumberofCountriesMM 31 54591 88931 Zone:3 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
24 getNumberofCountriesMM 31 54591 88931 Zone:3 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 3)
34 getNumberofCountriesMM 49 33782 104778 Zone:3 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 3)
28 getNumberofCountriesMM 38 50019 117337 Zone:3 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 3)
28 getNumberofCountriesMM 38 50019 117337 Zone:3 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 3)
12 getNumberofCountriesMM 42 89927 170738 Zone:4 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 4)
0 getNumberofCountriesMM 28 81955 83306 Zone:1 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 1)
103 getNumberofCountriesMM 3 75226 128618 Zone:5 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 5)
16 getNumberofCountriesMM 10 108453 126243 Zone:1 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 1)
16 getNumberofCountriesMM 10 108453 126243 Zone:1 (turnaround time: 89 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
16 getNumberofCountriesMM 10 108453 126243 Zone:1 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
16 getNumberofCountriesMM 10 108453 126243 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
7 getNumberofCountriesMM 20 103540 121751 Zone:5 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
9 getNumberofCountriesMM 48 98780 169056 Zone:4 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
19 getNumberofCountriesMM 27 96257 166758 Zone:1 (turnaround time: 99 ms, execution time: 6 ms, waiting time: 91 ms, processed by Server 1)
24 getNumberofCountriesMM 22 70753 108868 Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 4)
24 getNumberofCountriesMM 22 70753 108868 Zone:4 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 4)
68 getNumberofCountriesMM 20 34746 114293 Zone:5 (turnaround time: 91 ms, execution time: 8 ms, waiting time: 81 ms, processed by Server 5)
15 getNumberofCountriesMM 26 99801 159809 Zone:3 (turnaround time: 94 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
15 getNumberofCountriesMM 26 99801 159809 Zone:3 (turnaround time: 92 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 3)
15 getNumberofCountriesMM 26 99801 159809 Zone:3 (turnaround time: 100 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
18 getNumberofCountriesMM 21 54784 68682 Zone:4 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 4)
46 getNumberofCountriesMM 10 71155 120084 Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
46 getNumberofCountriesMM 10 71155 120084 Zone:2 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 2)
129 getNumberofCountriesMM 3 52896 124120 Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
10 getNumberofCountriesMM 35 44712 51975 Zone:1 (turnaround time: 94 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
4 getNumberofCountriesMM 37 64750 72767 Zone:3 (turnaround time: 92 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 3)
69 getNumberofCountriesMM 9 58555 115728 Zone:1 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
69 getNumberofCountriesMM 9 58555 115728 Zone:1 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 1)
69 getNumberofCountriesMM 9 58555 115728 Zone:1 (turnaround time: 95 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 1)
69 getNumberofCountriesMM 9 58555 115728 Zone:1 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 80 ms, processed by Server 1)
20 getNumberofCountriesMM 35 87564 185675 Zone:3 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 3)
24 getNumberofCountriesMM 39 56505 109743 Zone:4 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 4)
82 getNumberofCountriesMM 39 10850 79123 Zone:1 (turnaround time: 95 ms, execution time: 10 ms, waiting time: 83 ms, processed by Server 1)
17 getNumberofCountriesMM 13 93752 119378 Zone:2 (turnaround time: 92 ms, execution time: 4 ms, waiting time: 83 ms, processed by Server 2)
17 getNumberofCountriesMM 13 93752 119378 Zone:2 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
58 getNumberofCountriesMM 29 30661 100057 Zone:5 (turnaround time: 126 ms, execution time: 5 ms, waiting time: 93 ms, processed by Server 5)
119 getNumberofCountriesMM 6 33657 81906 Zone:2 (turnaround time: 120 ms, execution time: 6 ms, waiting time: 104 ms, processed by Server 2)
119 getNumberofCountriesMM 6 33657 81906 Zone:2 (turnaround time: 108 ms, execution time: 9 ms, waiting time: 83 ms, processed by Server 2)
119 getNumberofCountriesMM 6 33657 81906 Zone:2 (turnaround time: 137 ms, execution time: 9 ms, waiting time: 81 ms, processed by Server 2)
53 getNumberofCountriesMM 34 28978 109390 Zone:1 (turnaround time: 144 ms, execution time: 3 ms, waiting time: 115 ms, processed by Server 1)
7 getNumberofCountriesMM 36 44167 49045 Zone:2 (turnaround time: 115 ms, execution time: 1 ms, waiting time: 98 ms, processed by Server 2)
7 getNumberofCountriesMM 36 44167 49045 Zone:2 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
33 getNumberofCountriesMM 29 17905 25997 Zone:3 (turnaround time: 92 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 3)
7 getNumberofCountriesMM 47 97462 138827 Zone:5 (turnaround time: 111 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 5)
9 getNumberofCountriesMM 41 84660 130589 Zone:3 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
22 getNumberofCountriesMM 25 76487 128691 Zone:1 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 1)
22 getNumberofCountriesMM 25 76487 128691 Zone:1 (turnaround time: 136 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
22 getNumberofCountriesMM 25 76487 128691 Zone:1 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
22 getNumberofCountriesMM 25 76487 128691 Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
4 getNumberofCountriesMM 47 91639 110929 Zone:2 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 2)
33 getNumberofCountriesMM 9 92480 130709 Zone:5 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 5)
113 getNumberofCountriesMM 8 35647 119081 Zone:5 (turnaround time: 93 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 5)
0 getNumberofCountriesMM 48 109782 120520 Zone:1 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
0 getNumberofCountriesMM 48 109782 120520 Zone:1 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 80 ms, processed by Server 1)
27 getNumberofCountriesMM 17 93981 183697 Zone:5 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 5)
6 getNumberofCountriesMM 45 56038 64909 Zone:5 (turnaround time: 95 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
6 getNumberofCountriesMM 45 56038 64909 Zone:5 (turnaround time: 89 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
6 getNumberofCountriesMM 45 56038 64909 Zone:5 (turnaround time: 90 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
33 getNumberofCountriesMM 41 47082 145504 Zone:2 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 2)
25 getNumberofCountriesMM 27 85844 175280 Zone:1 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
25 getNumberofCountriesMM 27 85844 175280 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
143 getNumberofCountriesMM 5 19658 51512 Zone:1 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 1)
51 getNumberofCountriesMM 12 43636 66988 Zone:3 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 3)
64 getNumberofCountriesMM 11 43851 78762 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 2)
24 getNumberofCountriesMM 28 90047 171109 Zone:1 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 1)
24 getNumberofCountriesMM 28 90047 171109 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
24 getNumberofCountriesMM 28 90047 171109 Zone:1 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
24 getNumberofCountriesMM 28 90047 171109 Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 1)
51 getNumberofCountriesMM 9 90404 179313 Zone:3 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 3)
39 getNumberofCountriesMM 28 53562 148397 Zone:5 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 5)
41 getNumberofCountriesMM 7 70104 91188 Zone:4 (turnaround time: 90 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 4)
20 getNumberofCountriesMM 13 76021 91010 Zone:5 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
20 getNumberofCountriesMM 13 76021 91010 Zone:5 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 5)
37 getNumberofCountriesMM 35 45362 131878 Zone:4 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 4)
88 getNumberofCountriesMM 26 17735 109644 Zone:1 (turnaround time: 116 ms, execution time: 30 ms, waiting time: 83 ms, processed by Server 1)
88 getNumberofCountriesMM 26 17735 109644 Zone:1 (turnaround time: 164 ms, execution time: 65 ms, waiting time: 88 ms, processed by Server 1)
8 getNumberofCountriesMM 10 101972 109474 Zone:4 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 83 ms, processed by Server 4)
30 getNumberofCountriesMM 38 55337 134664 Zone:5 (turnaround time: 165 ms, execution time: 81 ms, waiting time: 80 ms, processed by Server 5)
8 getNumberofCountriesMM 10 101972 109474 Zone:4 (turnaround time: 119 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 4)
88 getNumberofCountriesMM 26 17735 109644 Zone:1 (turnaround time: 190 ms, execution time: 58 ms, waiting time: 130 ms, processed by Server 1)
9 getNumberofCountriesMM 33 95227 135460 Zone:2 (turnaround time: 193 ms, execution time: 6 ms, waiting time: 89 ms, processed by Server 2)
9 getNumberofCountriesMM 14 76819 83634 Zone:2 (turnaround time: 144 ms, execution time: 2 ms, waiting time: 129 ms, processed by Server 2)
16 getNumberofCountriesMM 38 69065 110628 Zone:1 (turnaround time: 191 ms, execution time: 6 ms, waiting time: 115 ms, processed by Server 1)
19 getNumberofCountriesMM 16 71868 87392 Zone:5 (turnaround time: 121 ms, execution time: 4 ms, waiting time: 99 ms, processed by Server 5)
19 getNumberofCountriesMM 16 71868 87392 Zone:5 (turnaround time: 134 ms, execution time: 8 ms, waiting time: 88 ms, processed by Server 5)
19 getNumberofCountriesMM 16 71868 87392 Zone:5 (turnaround time: 152 ms, execution time: 7 ms, waiting time: 93 ms, processed by Server 5)
19 getNumberofCountriesMM 16 71868 87392 Zone:5 (turnaround time: 109 ms, execution time: 3 ms, waiting time: 89 ms, processed by Server 5)
21 getNumberofCountriesMM 46 68836 166324 Zone:2 (turnaround time: 135 ms, execution time: 4 ms, waiting time: 89 ms, processed by Server 2)
7 getNumberofCountriesMM 37 12430 13103 Zone:2 (turnaround time: 120 ms, execution time: 4 ms, waiting time: 81 ms, processed by Server 2)
176 getNumberofCountriesMM 1 45133 107899 Zone:2 (turnaround time: 110 ms, execution time: 6 ms, waiting time: 81 ms, processed by Server 2)
82 getNumberofCountriesMM 6 63850 127543 Zone:4 (turnaround time: 106 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 4)
82 getNumberofCountriesMM 6 63850 127543 Zone:4 (turnaround time: 92 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 4)
41 getNumberofCountriesMM 25 43668 90273 Zone:4 (turnaround time: 98 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 4)
60 getNumberofCountriesMM 12 42565 78536 Zone:4 (turnaround time: 99 ms, execution time: 2 ms, waiting time: 90 ms, processed by Server 4)
60 getNumberofCountriesMM 12 42565 78536 Zone:4 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 4)
60 getNumberofCountriesMM 12 42565 78536 Zone:4 (turnaround time: 98 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 4)
78 getNumberofCountriesMM 43 11725 89360 Zone:1 (turnaround time: 98 ms, execution time: 5 ms, waiting time: 86 ms, processed by Server 1)
38 getNumberofCountriesMM 11 66462 91682 Zone:4 (turnaround time: 99 ms, execution time: 9 ms, waiting time: 84 ms, processed by Server 4)
38 getNumberofCountriesMM 11 66462 91682 Zone:4 (turnaround time: 92 ms, execution time: 5 ms, waiting time: 86 ms, processed by Server 4)
119 getNumberofCountriesMM 2 81715 142297 Zone:5 (turnaround time: 95 ms, execution time: 3 ms, waiting time: 88 ms, processed by Server 5)
16 getNumberofCountriesMM 32 82813 145804 Zone:4 (turnaround time: 98 ms, execution time: 2 ms, waiting time: 88 ms, processed by Server 4)
95 getNumberofCountriesMM 17 14219 36155 Zone:3 (turnaround time: 118 ms, execution time: 15 ms, waiting time: 93 ms, processed by Server 3)
0 getNumberofCountriesMM 22 94037 96924 Zone:1 (turnaround time: 94 ms, execution time: 2 ms, waiting time: 87 ms, processed by Server 1)
0 getNumberofCountriesMM 22 94037 96924 Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 1)
0 getNumberofCountriesMM 22 94037 96924 Zone:1 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 80 ms, processed by Server 1)
0 getNumberofCountriesMM 22 94037 96924 Zone:1 (turnaround time: 104 ms, execution time: 8 ms, waiting time: 85 ms, processed by Server 1)
8 getNumberofCountriesMM 31 53061 61603 Zone:5 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 5)
158 getNumberofCountriesMM 4 19171 102803 Zone:5 (turnaround time: 92 ms, execution time: 6 ms, waiting time: 82 ms, processed by Server 5)
37 getNumberofCountriesMM 10 87644 137928 Zone:4 (turnaround time: 106 ms, execution time: 13 ms, waiting time: 83 ms, processed by Server 4)
19 getNumberofCountriesMM 32 80142 145280 Zone:1 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
19 getNumberofCountriesMM 32 80142 145280 Zone:1 (turnaround time: 94 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 1)
58 getNumberofCountriesMM 38 10483 27181 Zone:2 (turnaround time: 96 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 2)
9 getNumberofCountriesMM 18 80007 91547 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 2)
9 getNumberofCountriesMM 18 80007 91547 Zone:2 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 2)
9 getNumberofCountriesMM 18 80007 91547 Zone:2 (turnaround time: 97 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
22 getNumberofCountriesMM 30 93495 188001 Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
17 getNumberofCountriesMM 49 44008 69449 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
17 getNumberofCountriesMM 49 44008 69449 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
67 getNumberofCountriesMM 38 19073 96544 Zone:1 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 1)
100 getNumberofCountriesMM 9 39319 129341 Zone:5 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 5)
23 getNumberofCountriesMM 41 73075 169009 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
